category,name,broad,price,feature,discount,link,new
标配厨房,壁柜,KNOXHULT 诺克胡,¥ 499.00,带门,False,http://www.ikea.com/cn/zh/catalog/products/S89202523/,False
标配厨房,壁柜,KNOXHULT 诺克胡,¥ 399.00,带门,False,http://www.ikea.com/cn/zh/catalog/products/S89202523/,False
标配厨房,壁柜,KNOXHULT 诺克胡,¥ 299.00,带门,False,http://www.ikea.com/cn/zh/catalog/products/S89202523/,False
米多厨房龙头和水槽,嵌入式水槽,HILLESJÖN 海勒森,¥ 649.00,带2个槽,False,http://www.ikea.com/cn/zh/catalog/products/S89158167/,False
米多厨房龙头和水槽,单槽过滤器,LILLVIKEN 利维肯,¥ 100.00,带2个槽,False,http://www.ikea.com/cn/zh/catalog/products/S89158167/,False
内配件,分类垃圾桶支撑架,UTRUSTA 乌斯塔,¥ 149.00,低,False,http://www.ikea.com/cn/zh/catalog/products/20271255/,False
内配件,前板连接轨道,UTRUSTA 乌斯塔,¥ 80.00,低,False,http://www.ikea.com/cn/zh/catalog/products/20271255/,False
食品贮藏室,墙面挂条/搁板/篮筐,艾格特,"¥ 1,160.00",,False,http://www.ikea.com/cn/zh/catalog/products/S09213592/,False
食品贮藏室,方便储物篮,奥维特,¥ 19.90,,False,http://www.ikea.com/cn/zh/catalog/products/S09213592/,False
食品贮藏室,方便储物篮,奥维特,¥ 19.90,,False,http://www.ikea.com/cn/zh/catalog/products/S09213592/,False
被子,睡袋,IKEA PS 2017,¥ 299.00,,False,http://www.ikea.com/cn/zh/catalog/products/90339266/,False
被子,夏被,布莱克维,¥ 499.00,,False,http://www.ikea.com/cn/zh/catalog/products/90339266/,False
被子,春秋被,布莱克维,¥ 799.00,,False,http://www.ikea.com/cn/zh/catalog/products/90339266/,False
浴室防滑垫,浴室地垫,托夫波,¥ 69.00,,False,http://www.ikea.com/cn/zh/catalog/products/10358310/,False
浴室防滑垫,浴室地垫,托夫波,¥ 69.00,,False,http://www.ikea.com/cn/zh/catalog/products/10358310/,False
浴室防滑垫,浴室地垫,托夫波,¥ 69.00,,False,http://www.ikea.com/cn/zh/catalog/products/10358310/,False
玻璃器皿和水壶,杯子,FLIMRA 弗利马,¥ 9.90,,False,http://www.ikea.com/cn/zh/catalog/products/70319330/,False
顶灯,吸顶灯,斯派卡,¥ 29.90,,False,http://www.ikea.com/cn/zh/catalog/products/00325773/,False
顶灯,吊灯,福托,¥ 79.00,,False,http://www.ikea.com/cn/zh/catalog/products/00325773/,False
毛巾,毛巾,BOLMÅN 博蒙,¥ 29.90,,False,http://www.ikea.com/cn/zh/catalog/products/80389247/,False
床上用品,记忆海绵枕枕套,RÖLLEKA 若利卡,¥ 29.90,,False,http://www.ikea.com/cn/zh/catalog/products/00337479/,False
地毯,短绒地毯,IKEA PS 2017,"¥ 1,999.00",,False,http://www.ikea.com/cn/zh/catalog/products/50264729/,False
食品储存与整理,附盖罐2件套,BERÖMLIG 柏荣立,¥ 59.00,,False,http://www.ikea.com/cn/zh/catalog/products/50342058/,False
食品储存与整理,色拉便当盒,BLANDNING 布兰林,¥ 29.90,,False,http://www.ikea.com/cn/zh/catalog/products/50342058/,False
浴室配件,附盖储物盒,古德莫,¥ 69.00,5件套,False,http://www.ikea.com/cn/zh/catalog/products/40177474/,False
橱柜和展示柜,玻璃门书柜,BILLY毕利,"¥ 1,299.00",,False,http://www.ikea.com/cn/zh/catalog/products/40363174/,False
橱柜和展示柜,书架,BILLY毕利 / 奥克伯,"¥ 1,658.00",,False,http://www.ikea.com/cn/zh/catalog/products/40363174/,False
拉手和拉钮,把手,兰萨,¥ 100.00,,False,http://www.ikea.com/cn/zh/catalog/products/30322886/,False
拉手和拉钮,圆把手,古巴普,¥ 2.00,,True,http://www.ikea.com/cn/zh/catalog/products/30322886/,False
文件和多媒体储藏件,附盖储物盒,克维索,¥ 99.00,4件套,False,http://www.ikea.com/cn/zh/catalog/products/70367788/,False
文件和多媒体储藏件,办公桌收纳件,克维索,¥ 39.90,4件套,False,http://www.ikea.com/cn/zh/catalog/products/70367788/,False
儿童餐具,碗,斯玛卡,¥ 14.90,,False,http://www.ikea.com/cn/zh/catalog/products/80300815/,False
儿童餐具,碟,斯玛卡,¥ 14.90,,False,http://www.ikea.com/cn/zh/catalog/products/80300815/,False
儿童餐具,刀叉金属餐具3件套,费布勒,¥ 29.90,,False,http://www.ikea.com/cn/zh/catalog/products/80300815/,False
儿童用品8-12,收纳包,VÄNSKAPLIG 凡卡利,¥ 24.90,三件套,False,http://www.ikea.com/cn/zh/catalog/products/00323533/,False
儿童用品8-12,袋,VÄNSKAPLIG 凡卡利,¥ 24.90,三件套,False,http://www.ikea.com/cn/zh/catalog/products/00323533/,False
儿童用品8-12,袋,VÄNSKAPLIG 凡卡利,¥ 24.90,三件套,False,http://www.ikea.com/cn/zh/catalog/products/00323533/,False
儿童用品8-12,门贴,斯托帕,¥ 9.90,三件套,False,http://www.ikea.com/cn/zh/catalog/products/00323533/,False
小型储物装置,玩具箱,FLYTTBAR 福塔,¥ 99.00,,False,http://www.ikea.com/cn/zh/catalog/products/20296294/,False
小型储物装置,衣帽架,克罗基,¥ 149.00,,False,http://www.ikea.com/cn/zh/catalog/products/20296294/,False
工具和安装件,电动螺丝刀/电钻,费克沙,¥ 149.00,带锂离子电池,False,http://www.ikea.com/cn/zh/catalog/products/20188483/,False
工具和安装件,螺丝刀头10件套,费克沙,¥ 4.90,带锂离子电池,False,http://www.ikea.com/cn/zh/catalog/products/20188483/,False
厨房岛和推车,厨房岛台,斯坦托,"¥ 2,499.00",,False,http://www.ikea.com/cn/zh/catalog/products/60334067/,False
厨房岛和推车,厨房岛台,斯坦托,"¥ 2,499.00",,False,http://www.ikea.com/cn/zh/catalog/products/60334067/,False
厨房岛和推车,厨房推车,斯坦托,"¥ 1,499.00",,False,http://www.ikea.com/cn/zh/catalog/products/60334067/,False
厨房橱柜和前板,底柜/搁板/抽屉/2个门,METOD 米多,"¥ 1,090.00",,False,http://www.ikea.com/cn/zh/catalog/products/S09216581/,False
厨房橱柜和前板,底柜1门/3屉,METOD 米多,"¥ 1,340.00",,False,http://www.ikea.com/cn/zh/catalog/products/S09216581/,False
墙面储藏件,墙搁板带屉,斯坦托,¥ 399.00,,False,http://www.ikea.com/cn/zh/catalog/products/70281619/,False
墙面储藏件,盘子搁板,斯坦托,¥ 399.00,,False,http://www.ikea.com/cn/zh/catalog/products/70281619/,False
米多操作台面,墙壁饰条,费克沙,¥ 99.00,,False,http://www.ikea.com/cn/zh/catalog/products/40280659/,False
米多操作台面,嵌入式水槽/炉灶连接件,费克沙,¥ 50.00,,False,http://www.ikea.com/cn/zh/catalog/products/40280659/,False
米多操作台面,操作台后边饰面,费克沙,¥ 50.00,,False,http://www.ikea.com/cn/zh/catalog/products/40280659/,False
床罩,床罩和靠垫套,阿利纳,¥ 349.00,,False,http://www.ikea.com/cn/zh/catalog/products/30328100/,False
床罩,床罩和靠垫套,阿利纳,¥ 349.00,,False,http://www.ikea.com/cn/zh/catalog/products/30328100/,False
床罩,床罩和靠垫套,阿利纳,¥ 349.00,,False,http://www.ikea.com/cn/zh/catalog/products/30328100/,False
标配厨房,壁柜,KNOXHULT 诺克胡,¥ 549.00,带门,False,http://www.ikea.com/cn/zh/catalog/products/S89202523/,False
标配厨房,壁柜,KNOXHULT 诺克胡,¥ 449.00,带门,False,http://www.ikea.com/cn/zh/catalog/products/S89202523/,False
标配厨房,壁柜,KNOXHULT 诺克胡,¥ 399.00,带门,False,http://www.ikea.com/cn/zh/catalog/products/S89202523/,False
米多厨房龙头和水槽,双槽过滤器,LILLVIKEN 利维肯,¥ 150.00,带2个槽,False,http://www.ikea.com/cn/zh/catalog/products/S89158167/,False
米多厨房龙头和水槽,水槽塞子,LILLVIKEN 利维肯,¥ 40.00,带2个槽,False,http://www.ikea.com/cn/zh/catalog/products/S89158167/,False
内配件,合叶,UTRUSTA 乌斯塔,¥ 50.00,低,False,http://www.ikea.com/cn/zh/catalog/products/20271255/,False
食品贮藏室,2段/搁/柜,伊娃,"¥ 1,501.90",,False,http://www.ikea.com/cn/zh/catalog/products/S09213592/,False
食品贮藏室,三段搁板组合,奥马尔,¥ 909.20,,False,http://www.ikea.com/cn/zh/catalog/products/S09213592/,False
食品贮藏室,三段搁板组合,奥马尔,"¥ 1,172.90",,False,http://www.ikea.com/cn/zh/catalog/products/S09213592/,False
被子,被子,布莱克维,¥ 999.00,,False,http://www.ikea.com/cn/zh/catalog/products/90339266/,False
被子,冬被,索维德,¥ 599.00,,False,http://www.ikea.com/cn/zh/catalog/products/90339266/,False
被子,四季被,索维德,¥ 699.00,,False,http://www.ikea.com/cn/zh/catalog/products/90339266/,False
浴室防滑垫,浴室地垫,托夫波,¥ 69.00,,False,http://www.ikea.com/cn/zh/catalog/products/10358310/,False
浴室防滑垫,浴室地垫,托夫波,¥ 69.00,,False,http://www.ikea.com/cn/zh/catalog/products/10358310/,False
浴室防滑垫,浴室地垫,托夫波,¥ 69.00,,False,http://www.ikea.com/cn/zh/catalog/products/10358310/,False
玻璃器皿和水壶,水杯,FLIMRA 弗利马,¥ 14.90,,False,http://www.ikea.com/cn/zh/catalog/products/70319330/,False
玻璃器皿和水壶,酒杯,FLIMRA 弗利马,¥ 19.90,,False,http://www.ikea.com/cn/zh/catalog/products/70319330/,False
布艺沙发,双人沙发,IKEA PS 2017,"¥ 2,998.00",,False,http://www.ikea.com/cn/zh/catalog/products/S99172016/,False
图片和框架,画框,BISTOCKEN 比多肯,¥ 14.90,,False,http://www.ikea.com/cn/zh/catalog/products/00323038/,False
双人床,床架,BRIMNES 百灵,¥ 649.00,,False,http://www.ikea.com/cn/zh/catalog/products/S39005252/,False
顶灯,3头吸顶射灯,纽墨奈,¥ 299.00,,False,http://www.ikea.com/cn/zh/catalog/products/00325773/,True
顶灯,吊灯,纽墨奈,¥ 349.00,,False,http://www.ikea.com/cn/zh/catalog/products/00325773/,True
书桌和电脑桌,5边形办公桌,BEKANT 贝肯特,¥ 999.00,,False,http://www.ikea.com/cn/zh/catalog/products/S39006379/,False
被子,睡袋,IKEA PS 2017,¥ 299.00,,False,http://www.ikea.com/cn/zh/catalog/products/90339266/,False
被子,睡袋,IKEA PS 2017,¥ 299.00,,False,http://www.ikea.com/cn/zh/catalog/products/90339266/,False
枕头,乳胶枕头,HIRSSTARR 赫斯特,¥ 399.00,,False,http://www.ikea.com/cn/zh/catalog/products/40334799/,False
枕头,记忆海绵枕,KRÅKKLÖVER 科洛勒,¥ 299.00,,False,http://www.ikea.com/cn/zh/catalog/products/40334799/,False
储物盒和储物篮,附盖储物盒,FIRRA 费拉,¥ 149.00,,False,http://www.ikea.com/cn/zh/catalog/products/50339937/,False
毛巾,浴巾,BOLMÅN 博蒙,¥ 99.00,,False,http://www.ikea.com/cn/zh/catalog/products/80389247/,False
毛巾,小方巾,SALVIKEN 萨维肯,¥ 9.90,,False,http://www.ikea.com/cn/zh/catalog/products/80389247/,False
床上用品,枕套,ULLVIDE 乌维达,¥ 49.00,,False,http://www.ikea.com/cn/zh/catalog/products/00337479/,False
地毯,门垫,KVORING 考林,¥ 59.00,,False,http://www.ikea.com/cn/zh/catalog/products/50264729/,False
食品储存与整理,真空食物罐,EFTERFRÅGAD 伊特弗加,¥ 49.00,,False,http://www.ikea.com/cn/zh/catalog/products/50342058/,False
食品储存与整理,旅行杯,EFTERSÖKT 伊夫特,¥ 49.00,,False,http://www.ikea.com/cn/zh/catalog/products/50342058/,False
浴室配件,带吸盘篮筐,斯图维克,¥ 49.00,5件套,False,http://www.ikea.com/cn/zh/catalog/products/40177474/,False
橱柜和展示柜,书架,BILLY毕利 / 奥克伯,¥ 699.00,,False,http://www.ikea.com/cn/zh/catalog/products/40363174/,False
橱柜和展示柜,储物柜,BRIMNES 百灵,¥ 599.00,,False,http://www.ikea.com/cn/zh/catalog/products/40363174/,False
拉手和拉钮,把手,古巴普,¥ 4.00,,True,http://www.ikea.com/cn/zh/catalog/products/30322886/,False
拉手和拉钮,圆把手,哈克斯,¥ 20.00,,False,http://www.ikea.com/cn/zh/catalog/products/30322886/,False
文件和多媒体储藏件,桌面式隔板,BEKANT 贝肯特,¥ 400.00,4件套,False,http://www.ikea.com/cn/zh/catalog/products/70367788/,False
文件和多媒体储藏件,书挡,BUSBASSE 布巴瑟,¥ 19.90,4件套,False,http://www.ikea.com/cn/zh/catalog/products/70367788/,False
儿童用品8-12,带罩衣帽架,纳朋,¥ 149.00,三件套,False,http://www.ikea.com/cn/zh/catalog/products/00323533/,False
儿童用品8-12,挂件,洛索恩,¥ 29.90,三件套,False,http://www.ikea.com/cn/zh/catalog/products/00323533/,False
儿童用品8-12,带储物镜子,贝加塔,¥ 59.00,三件套,False,http://www.ikea.com/cn/zh/catalog/products/00323533/,False
儿童用品8-12,记事板,奥普维莎,¥ 59.00, 2件套,False,http://www.ikea.com/cn/zh/catalog/products/00323533/,False
小型储物装置,储物箱,舒法特,¥ 19.00,,False,http://www.ikea.com/cn/zh/catalog/products/20296294/,False
小型储物装置,储物箱,舒法特,¥ 10.00,,False,http://www.ikea.com/cn/zh/catalog/products/20296294/,False
工具和安装件,电动螺丝刀/电钻,费克沙,¥ 299.00,带锂离子电池,False,http://www.ikea.com/cn/zh/catalog/products/20188483/,False
工具和安装件,锤钻,费克沙,¥ 399.00,带锂离子电池,False,http://www.ikea.com/cn/zh/catalog/products/20188483/,False
工具和安装件,孔锯5件套,费克沙,¥ 49.00,带锂离子电池,False,http://www.ikea.com/cn/zh/catalog/products/20188483/,False
厨房岛和推车,厨房推车,斯坦托,"¥ 1,499.00",,False,http://www.ikea.com/cn/zh/catalog/products/60334067/,False
厨房岛和推车,厨房推车,斯坦托,¥ 999.00,,False,http://www.ikea.com/cn/zh/catalog/products/60334067/,False
厨房岛和推车,厨房推车,斯坦托,¥ 999.00,,False,http://www.ikea.com/cn/zh/catalog/products/60334067/,False
厨房橱柜和前板,底柜2前板/2低屉/1高屉,METOD 米多,"¥ 1,660.00",,False,http://www.ikea.com/cn/zh/catalog/products/S09216581/,False
厨房橱柜和前板,底柜2前板/3中屉,METOD 米多,"¥ 1,690.00",,False,http://www.ikea.com/cn/zh/catalog/products/S09216581/,False
墙面储藏件,S 形挂钩,格兰代,¥ 9.90,,False,http://www.ikea.com/cn/zh/catalog/products/70281619/,False
墙面储藏件,墙搁板,格兰代,¥ 149.00,,False,http://www.ikea.com/cn/zh/catalog/products/70281619/,False
米多操作台面,操作台支撑配件,费克沙,¥ 25.00,,False,http://www.ikea.com/cn/zh/catalog/products/40280659/,False
米多操作台面,防水挡板,费克沙,¥ 40.00,,False,http://www.ikea.com/cn/zh/catalog/products/40280659/,False
米多操作台面,双面操作台,赫尔斯达,¥ 599.00,,False,http://www.ikea.com/cn/zh/catalog/products/40280659/,False
床罩,床罩,塔洛特,¥ 199.00,,False,http://www.ikea.com/cn/zh/catalog/products/30328100/,False
床罩,床罩,沃勒尔德,¥ 299.00,,False,http://www.ikea.com/cn/zh/catalog/products/30328100/,True
床罩,床罩,沃勒尔德,¥ 299.00,,False,http://www.ikea.com/cn/zh/catalog/products/30328100/,True
标配厨房,底柜和柜门,KNOXHULT 诺克胡,¥ 999.00,带门,False,http://www.ikea.com/cn/zh/catalog/products/S89202523/,False
标配厨房,底柜和柜门,KNOXHULT 诺克胡,¥ 599.00,带门,False,http://www.ikea.com/cn/zh/catalog/products/S89202523/,False
标配厨房,底柜和柜门,KNOXHULT 诺克胡,¥ 749.00,带门,False,http://www.ikea.com/cn/zh/catalog/products/S89202523/,False
米多厨房龙头和水槽,盖子,LILLVIKEN 利维肯,¥ 20.00,带2个槽,False,http://www.ikea.com/cn/zh/catalog/products/S89158167/,False
米多厨房龙头和水槽,厨房混合型水龙头,MALMSJÖN 玛皇,¥ 599.00,带2个槽,False,http://www.ikea.com/cn/zh/catalog/products/S89158167/,False
内配件,合叶,UTRUSTA 乌斯塔,¥ 100.00,低,False,http://www.ikea.com/cn/zh/catalog/products/20271255/,False
内配件,合叶,UTRUSTA 乌斯塔,¥ 30.00,低,False,http://www.ikea.com/cn/zh/catalog/products/20271255/,False
食品贮藏室,两段搁板组合,奥马尔,¥ 615.80,,False,http://www.ikea.com/cn/zh/catalog/products/S09213592/,False
食品贮藏室,两段搁板组合,奥马尔,¥ 417.50,,False,http://www.ikea.com/cn/zh/catalog/products/S09213592/,False
食品贮藏室,两段搁板组合,奥马尔,¥ 720.50,,False,http://www.ikea.com/cn/zh/catalog/products/S09213592/,False
被子,夏被,索维德,¥ 299.00,,False,http://www.ikea.com/cn/zh/catalog/products/90339266/,False
被子,春秋被,索维德,¥ 499.00,,False,http://www.ikea.com/cn/zh/catalog/products/90339266/,False
被子,冬被,罗特帕,¥ 399.00,,False,http://www.ikea.com/cn/zh/catalog/products/90339266/,False
浴室防滑垫,浴室地垫,托夫波,¥ 69.00,,False,http://www.ikea.com/cn/zh/catalog/products/10358310/,False
浴室防滑垫,浴室地垫,托夫波,¥ 69.00,,False,http://www.ikea.com/cn/zh/catalog/products/10358310/,False
浴室防滑垫,浴室地垫,BARVALLA 伯瓦拉,¥ 99.00,,False,http://www.ikea.com/cn/zh/catalog/products/10358310/,False
咖啡和茶,咖啡磨豆机,ALLMÄNNING,¥ 79.90,,False,http://www.ikea.com/cn/zh/catalog/products/10341353/,False
玻璃器皿和水壶,香槟酒杯,FLIMRA 弗利马,¥ 19.90,,False,http://www.ikea.com/cn/zh/catalog/products/70319330/,False
玻璃器皿和水壶,带盖玻璃水瓶,IKEA 365+,¥ 19.90,,False,http://www.ikea.com/cn/zh/catalog/products/70319330/,False
布艺沙发,双人沙发,IKEA PS 2017,¥ 799.00,,False,http://www.ikea.com/cn/zh/catalog/products/S99172016/,False
布艺沙发,双人沙发带36靠垫,IKEA PS 2017,"¥ 2,598.00",,False,http://www.ikea.com/cn/zh/catalog/products/S99172016/,False
图片和框架,图片,BJÖRNAMO 约纳姆,¥ 99.00,,False,http://www.ikea.com/cn/zh/catalog/products/00323038/,False
双人床,床架带抽屉,BRIMNES 百灵,"¥ 1,849.00",,False,http://www.ikea.com/cn/zh/catalog/products/S39005252/,False
双人床,床架,BRIMNES 百灵,"¥ 2,099.00",带储物件和床头板,False,http://www.ikea.com/cn/zh/catalog/products/S39005252/,False
双人床,床架,HEMNES 汉尼斯,"¥ 1,799.00",带储物件和床头板,False,http://www.ikea.com/cn/zh/catalog/products/S39005252/,False
顶灯,吊灯,纽墨奈,¥ 349.00,,False,http://www.ikea.com/cn/zh/catalog/products/00325773/,True
顶灯,吸顶灯带４个射灯,纽墨奈,¥ 349.00,,False,http://www.ikea.com/cn/zh/catalog/products/00325773/,True
书桌和电脑桌,书桌,BEKANT 贝肯特,¥ 749.00,,False,http://www.ikea.com/cn/zh/catalog/products/S39006379/,False
书桌和电脑桌,书桌,BEKANT 贝肯特,¥ 899.00,,False,http://www.ikea.com/cn/zh/catalog/products/S39006379/,False
被子,夏被,布莱克维,¥ 499.00,,False,http://www.ikea.com/cn/zh/catalog/products/90339266/,False
被子,春秋被,布莱克维,¥ 799.00,,False,http://www.ikea.com/cn/zh/catalog/products/90339266/,False
被子,被子,布莱克维,"¥ 1,999.00",,False,http://www.ikea.com/cn/zh/catalog/products/90339266/,False
枕头,记忆海绵枕,MÅNVIVA 目维瓦,¥ 299.00,,False,http://www.ikea.com/cn/zh/catalog/products/40334799/,False
枕头,记忆海绵枕,ROSENKRAGE 罗森吉,¥ 129.00,,False,http://www.ikea.com/cn/zh/catalog/products/40334799/,False
枕头,记忆海绵枕,RÖLLEKA 若利卡,¥ 99.00,,False,http://www.ikea.com/cn/zh/catalog/products/40334799/,False
储物盒和储物篮,附盖储物盒,FIRRA 费拉,¥ 69.00,,False,http://www.ikea.com/cn/zh/catalog/products/50339937/,False
储物盒和储物篮,附盖储物盒,FIRRA 费拉,¥ 59.00,,False,http://www.ikea.com/cn/zh/catalog/products/50339937/,False
